firm_name,url,is_about,descriptor,total_about_pages
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/employees/diversity-and-inclusion/,1,Diversity|&|Inclusion,54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/innovation/technologies-for-the-energy-transition/,1,Technologies|for|the|energy|transition,54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/environment/environmental-protection/,1,"Environment,|climate|and|energy",54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/society/we-together-help-for-refugees/,1,"""We-together""|–|Help|for|refugees",54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/employees/occupational-safety-and-health/,1,Occupational|safety|&|health,54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/employees/qualifications-training-and-development-of-talent/,1,"Qualifications,|training,|and|development|of|talent",54
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH,https://www.thyssenkrupp.com/en/company/sustainability/society/promotion-of-enthusiasm-for-technology-and-innovation/,1,Promotion|of|enthusiasm|for|technology|and|innovation,54
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company.html,1,More,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate.html,1,Corporate|Information,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/taec.html,1,About|Us,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about.html,1,Corporate|Information,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/terms.html,1,Terms|and|Conditions|of|Use,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/application/power.html,1,Power|Management,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/omc.html,1,Overseas|Manufacturing|Companies,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/taec/events.html,1,Events,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/omc/tip.html,1,Manufacturing|Site,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/profile.html,1,Basic|Corporate|Data,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/message.html,1,Message|from|the|President,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/procure.html,1,Procurement,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news-center.html,1,More,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/division.html,1,Business|Outline,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/subsidiary.html,1,Subsidiaries|and|Affiliates,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/technical-review.html,1,Technical|Review,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/taec/social-media.html,1,TAEC|Social|Media,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/about/organization.html,1,"Management|Structure|,|Officers",37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company-index/tma/news-center.html,1,New|Info,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/taec/toshiba-management.html,1,Toshiba|Management,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/environmental-activities.html,1,Environmental|Activities,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/application/power/batterymanagement.html,1,Battery|Management,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/application/power/otherpowermanagement.html,1,Other|Power|Management,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/design-support/videoclip/power-management.html,1,Power|Management,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/08/opto-20180807-1.html,1,Toshiba|Launches|High|Current|Photorelays|for|Mechanical|Relays|Replacement|in|Industrial|Applications,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/08/mosfet-20180828-1.html,1,Toshiba|announce|next-generation|superjunction|power|MOSFETs,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/08/storage-20180827-1.html,1,Toshiba|Gives|More|Capacity|To|SAS|HDD|Models,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/07/storage-20180730-1.html,1,Toshiba|Announces|New|MN07|Series|Hard|Drives|For|NAS|Platform|OEMS|And|Integrators,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/10/wireless-20181030-1.html,1,Toshiba|announces|Bluetooth®|5|IC|for|Automotive|Applications,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/environmental-activities/commendation.html,1,Commendation,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/company/taec/news/2018/11/custom-soc-20181113-1.html,1,Toshiba|unveils|130nm|Fit|Fast|Structured|Array|development|platform,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/environmental-activities/certification.html,1,Acquisition|of|ISO14001|Certification,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/application/automotive/ecology/hev-battery-manage.html,1,Battery|Management|System,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/us/corporate/environmental-activities/current-status.html,1,Current|Status|of|Environmental|Impact|and|Environmental|Targets|and|Outcomes,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/ap-en/company/news/news-topics/2018/09/linear-20180926-1.html,1,Toshiba|Releases|DC|Brushed|Motor|Driver|IC|with|Current|Limiter|Detection,37
Toshiba America Electronic Components,https://toshiba.semicon-storage.com/ap-en/company/news/news-topics/2018/09/automotive-20180925-1.html,1,Toshiba|Launches|Power|Amplifier|for|Car|Audio|with|Strong|Resistance|to|Power|Surges,37
Toshiba America Electronic Components,http://toshiba.semicon-storage.com/list/index.php?f%5B%5D=4%7CMulti+channel+power+management+IC&p=&h=&sort=0%2Casc&code=param_613&lang=en,1,DC-DC|Converter|ICs:Multi|Output,37
T.H.E.M.,http://www.them.net/about-us,1,READ|MORE,7
T.H.E.M.,http://www.them.net/about-us/,1,About,7
T.H.E.M.,http://www.them.net/about-us/history/,1,History,7
T.H.E.M.,http://www.them.net/about-us/markets/,1,Markets|Served,7
T.H.E.M.,http://www.them.net/about-us/partners/,1,Strategic|Partners,7
T.H.E.M.,http://www.them.net/about-us/leadership/,1,Leadership|Team,7
T.H.E.M.,http://www.them.net/about-us/them-advantage/,1,T.H.E.M.|Advantage,7
SYNTHOMER USA LLC,https://synthomer.com/?no_cache=1&region=AMER,1,Corporate|Responsibility,16
SYNTHOMER USA LLC,https://synthomer.com/careers/mycareer/our-values/?region=AMER,1,Our|values,16
SYNTHOMER USA LLC,https://synthomer.com/company/company/our-business/?region=AMER,1,Our|Business,16
SYNTHOMER USA LLC,https://synthomer.com/company/company/global-locations/?region=AMER,1,Global|locations,16
SYNTHOMER USA LLC,https://synthomer.com/careers/mycareer/about-synthomer/?region=AMER,1,About|Synthomer,16
SYNTHOMER USA LLC,https://synthomer.com/company/company/corporate-history/?region=AMER,1,Corporate|history,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/she/?region=AMER,1,SHE,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/quality/?region=AMER,1,Quality,16
SYNTHOMER USA LLC,https://synthomer.com/company/company/organisation-and-management/?region=AMER,1,Organisation|and|management,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/our-people/?region=AMER,1,Our|people,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/sustainability/?region=AMER,1,Sustainability,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/group-policies/?region=AMER,1,Group|policies,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/certifications/?region=AMER,1,Certifications,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/regulatory-affairs/?region=AMER,1,Regulatory|affairs,16
SYNTHOMER USA LLC,https://synthomer.com/company/corporate-responsibility/our-approach-targets/?region=AMER,1,Our|Approach|&|Targets,16
SYNTHOMER USA LLC,https://synthomer.com/investor-relations/shareholder-documents/corporate-governance/?region=AMER,1,Corporate|governance,16
Tyco Electronics Corporation,https://www.te.com/usa-en/,1,For|Partners,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/events.html,1,Events,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/careers.html,1,Careers,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/our-company.html,1,Our|Company,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center.html,1,TE|News|Center,19
Tyco Electronics Corporation,https://www.te.com/usa-en/partners/distributors.html,1,Distributors,19
Tyco Electronics Corporation,https://www.te.com/commerce/esr/int/update_profile.do,1,Your|Account,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/rtm-hcc.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/corporate-responsibility.html,1,Corporate|Responsibility,19
Tyco Electronics Corporation,https://www.te.com/usa-en/trends/iot/engineering-partnerships.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/m12-pcb-connectors.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/new-fpc-connectors.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/utilities/management-system-certifications.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/adm-parabyte-transceivers.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/nanorf-module-and-contacts.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/campaigns/corporate/next-generation-infotainment.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/new-osfp-connectors-and-cable-assemblies.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/buchanan-wiremate-two-piece-poke-in-series.html,1,None,19
Tyco Electronics Corporation,https://www.te.com/usa-en/about-te/news-center/new-124-pos-sliver-connector-and-cable-assemblies.html,1,None,19
TEKNOR APEX COMPANY,https://www.teknorapex.com/about,1,Learn|More,2
TEKNOR APEX COMPANY,https://www.teknorapex.com/history,1,History,2
EXOS LLC,https://www.teamexos.com/about/,1,About|us,6
EXOS LLC,https://www.teamexos.com/about-2/,1,Who|We|Are,6
EXOS LLC,https://www.teamexos.com/careers/,1,Join|our|team,6
EXOS LLC,https://www.teamexos.com/employers/,1,Corporate|Wellness,6
EXOS LLC,https://www.teamexos.com/idea-list/corporate-wellness-myths/,1,None,6
EXOS LLC,https://www.teamexos.com/fortune-magazine-explores-how-exos-is-changing-the-corporate-wellness-model/,1,None,6
Tapwave,https://tapwave.net/action/warfare-incorporated,1,None,1
TMC Corporation,http://www.tcm.com/my-profile/index.html,1,My|Profile,1
Tarveda Therapeutics,http://www.tarvedatx.com/mgmt.html,1,Management,3
Tarveda Therapeutics,http://www.tarvedatx.com/about.html,1,About|Tarveda,3
Tarveda Therapeutics,http://www.tarvedatx.com/benefits.html,1,Benefits|of|Miniature|Drug|Conjugates|and|History|of|the|Field,3
Syngenta Participations AG,https://www.syngenta.com/,1,Corporate|publications,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are,1,Who|we|are,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories,1,Our|stories,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/food-security,1,Food|security,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/about-our-business,1,About|our|business,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/corporate-governance,1,Corporate|Governance,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/challenges-for-farmers,1,Challenges|for|farmers,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/corporate-governance-de,1,Corporate|Governance|(DE),75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/smartbreeding,1,Smarter|breeding,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/safety-mexico,1,Training|farmers|to|stay|safe,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/hyvido-biogas,1,None,75
Syngenta Participations AG,https://www.syngenta.com/site-services/corporate-publications,1,Corporate|publications,75
Syngenta Participations AG,https://www.syngenta.com/how-we-do-it/corporate-responsibility,1,Corporate|Responsibility,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/working-together,1,It's|working|together|that|makes|the|difference,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/world-malaria-day,1,World|Malaria|Day:|Syngenta’s|contribution,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/safe-use-in-china,1,Safe|use|in|China,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/rice-smallholders,1,Farmers|helping|farmers,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/case-study-hyvido,1,A|step|change|for|barley,75
Syngenta Participations AG,https://www.syngenta.com/how-we-do-it/corporate-responsibility/sdg,1,SDGs,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/climate-smart-soils,1,Climate|smart|soils,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/iucn-world-congress,1,Supporting|conservation|at|the|IUCN|World|Congress,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/case-study-meandmine,1,Addressing|labor|standards|in|India,75
Syngenta Participations AG,https://www.syngenta.com/how-we-do-it/corporate-responsibility/water,1,Water,75
Syngenta Participations AG,https://www.syngenta.com/site-services/media-library/images/corporate,1,Corporate,75
Syngenta Participations AG,https://www.syngenta.com/site-services/media-library/images/management,1,Images,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/case-study-syn-training,1,Using|crop|protection|safely,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/corporate-governance/executive-team,1,Executive|Team,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/investing-in-soil-health,1,Investing|in|soil|health,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/building-a-shared-vision,1,Building|a|shared|vision,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/fair-labour-in-argentina,1,Taking|a|stand|for|fair|labor,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/potato-farm-biodiversity,1,Redundant|land|becomes|home|to|bees|and|butterflies,75
Syngenta Participations AG,https://www.syngenta.com/who-we-are/our-stories/better-soil-better-crops,1,Better|soil|leads|to|better|crops,75
